id_iklan,created_at,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga,tipe_penjual_badge,lokasi,durasi_tayang_hari,kategori_penjualan,usia_mobil,km_per_tahun,tipe_penjual,ada_garansi,deskripsi_bersih,judul_bersih
948219243,2026-09-21T09:06:56+07:00,TOYOTA VELLFIRE 2010,"DANA _+ 200 JUTAAN BELI INI SAJA .GAGAH MEWAH  APALAGI PAKAI DI KAMPUNG MILYARANN INI DULUNYA Aji.PAKAI MOBIL INI KAYAK PEJABAT.SUMMMPAH GAGAH POL. adik kakak dengan mobil alpart buat kondangan .antar pengantin.mewah.woke   
 HAJI2 YOK LANGSUNG CEK SAJA.
Percaya deh.uang 200 an juta mending beli ini.beneran tak bohong.tak percaya terserah.
ubur ubur ikan lele,langsung cek kerumah  saja lee.",Toyota,Vellfire,2010,manual,97500,200000000,Individu,Sulawesi Selatan,2,Cepat,16,6094,Individu,Tidak,dana 200 jutaan beli ini saja gagah mewah apalagi pakai di kampung milyarann ini dulunya ajipakai mobil ini kayak pejabatsummmpah gagah pol adik kakak dengan mobil alpart buat kondangan antar pengantinmewahwoke haji2 yok langsung cek saja percaya dehuang 200 an juta mending beli inibeneran tak bohongtak percaya terserah ubur ubur ikan lelelangsung cek kerumah saja lee,toyota vellfire 2010
948218682,2026-09-19T14:56:51+07:00,Mazda 2013 Matik,"Mazda Matic tahun 2013
Mobil mungil,bertenaga ,kuat ,
Model semi gaul , modis  ,
Surat2 redy telat satu kali 
Mobil enak di pakai 
Buat nongkrong jg oke 
Yg jauh bisa v call kalau mau lihat langsung yg dekat merat",Mazda,Lainnya,2013,otomatis,147500,70000000,Individu,Sulawesi Selatan,3,Cepat,13,11346,Individu,Tidak,mazda otomatis tahun 2013 mobil mungilbertenaga kuat model semi gaul modis surat2 redy telat satu kali mobil enak di pakai buat nongkrong jg oke yang jauh bisa v call kalau mau lihat langsung yang dekat merat,mazda 2013 matik
948218449,2026-09-17T15:00:45+07:00,HONDA HRV PRESTIGE 2020,"Hrv prestige 2020
Kondisi jos jis 
Mobil normal tinggal pakai 
Surat lengkap  pajak satu kali .Mesin aman 
Yg mau lihat langsung detailnya  bisa v call  kalau memang jauh 
( utamakan cek no basa basi.  )",Honda,Hrv,2020,manual,42500,255000000,Individu,Sulawesi Selatan,5,Cepat,6,7083,Individu,Tidak,hrv prestige 2020 kondisi jos jis mobil normal tinggal pakai surat lengkap pajak satu kali mesin aman yang mau lihat langsung detailnya bisa v call kalau memang jauh utamakan cek no basa basi,honda hrv prestige 2020
948212660,2026-09-17T11:34:37+07:00,Honda Brio E 2023 Matic,"Di jual
Honda brio 
Type E Satya
Tahun 2023
Transmisi Matic cvt
Kondisi original 
Lokasi unit sengkang kota

Wassalam",Honda,Brio,2023,otomatis,37500,170000000,Individu,Sulawesi Selatan,6,Cepat,3,12500,Individu,Tidak,di jual honda brio type e satya tahun 2023 transmisi otomatis cvt kondisi original lokasi unit sengkang kota wassalam,honda brio e 2023 otomatis
948212611,2026-09-17T11:33:10+07:00,Chery Omoda E4 2024,Dijual cepat chery omoda kondisi mulus thn 2024 surat2 lengkap pajak aktif yg minat silahkan chat atau wa,Chery,Lainnya,2024,manual,17500,350000000,Individu,Sulawesi Selatan,6,Cepat,2,8750,Individu,Tidak,jual cepat chery omoda kondisi mulus thn 2024 surat2 lengkap pajak aktif yang minat silahkan chat atau wa,chery omoda e4 2024
948211906,2026-09-23T11:32:01+07:00,Toyota Ft 86 2012,Kondisi terawat dan tangan pertama,Toyota,Lainnya,2012,manual,62500,350000000,Individu,Sulawesi Selatan,1,Cepat,14,4464,Individu,Tidak,kondisi terawat dan tangan pertama,toyota ft 86 2012
948208888,2026-09-17T09:24:45+07:00,HONDA BRIO E SATYA METIK 2019,JUAL HND BRIO E SATYA METIK 2019 MULUS DAN TERAWAT.,Honda,Brio,2019,manual,77500,154000000,Individu,Sulawesi Selatan,6,Cepat,7,11071,Individu,Tidak,jual hnd brio e satya otomatis 2019 mulus dan terawat,honda brio e satya otomatis 2019
947530623,2026-09-17T06:46:24+07:00,HONDA CRV 2020 GEN 5,"Jual Honda CRV 2.0 IVTEC Tahun 2020
Generasi ke 5 
Kondisi terawat sekali , KM rendah 50 rb an
pemakaian pribadi , istri rumah kantor
Mesin halus , kaki2 padat dan empuk
surat2 lengkap , Terima Plat DD
pajak B aktif bulan 2 /2027 , mau terima plat B biasa nanti di diskusi
harga termasuk mutasi DD dan atas nama pembeli",Honda,Crv,2020,manual,52500,258000000,Individu,Sulawesi Selatan,6,Cepat,6,8750,Individu,Tidak,jual honda crv 20 ivtec tahun 2020 generasi ke 5 kondisi terawat sekali kilometer rendah 50 rb an pemakaian pribadi istri rumah kantor mesin halus suspensi padat dan empuk surat2 lengkap terima plat nomor dd pajak b aktif bulan 2 2027 mau terima plat nomor b biasa nanti di diskusi harga termasuk mutasi dd dan atas nama pembeli,honda crv 2020 gen 5
948205602,2026-09-16T23:29:27+07:00,Crv turbo non(prestige) 2022,"Crv turbo non(prestige) 2022
Dari tangan pertama
Kondisi istimewa km 55 ribu
servis record honda
Kondisi 99% like new body dan interior original
- tipe menyalakan mesin cuman menekan tombol engine
start(keyless) dan menyalakan mobil lewat tombol kunci
- triptonic bisa manual dan matic
- sudah cruise kontrol
- auto rain(penghapus kaca otomatis saat hujan
- headunit/Audio ori
- sudah lampu sensor auto/ nyala otomatis pada saat gelap
- sudah ada kamera parkir dan sensor parkir
- ac digital
- cat ori
- stelan stir sudah teleskopik( stir bisa di stel naik turun dan
maju mundur)
- sudah lampu LED dan DRL
- mesin bersih normal
- kaki normal
- plat makassar
- interior bgian dlm no cacat
Kondis mobil luar biasa baik",Honda,Crv,2022,otomatis,57500,333000000,Individu,Sulawesi Selatan,6,Cepat,4,14375,Individu,Tidak,crv turbo nonprestige 2022 dari tangan pertama kondisi istimewa kilometer 55 ribu servis record honda kondisi 99 like new body dan interior original tipe menyalakan mesin cuman menekan tombol engine startkeyless dan menyalakan mobil lewat tombol kunci triptonic bisa manual dan otomatis sudah cruise kontrol auto rainpenghapus kaca otomatis saat hujan headunitaudio orisinil sudah lampu sensor auto nyala otomatis pada saat gelap sudah ada kamera parkir dan sensor parkir pendingin kabin digital cat bodi orisinil stelan stir sudah teleskopik stir bisa di stel naik turun dan maju mundur sudah lampu led dan drl mesin bersih normal suspensi normal plat nomor makassar interior bgian dlm no cacat kondis mobil luar biasa baik,crv turbo nonprestige 2022
945931922,2026-09-16T22:33:49+07:00,Innova venturer 2.0 bensin at 2022,"Cash dan kredit
Dp 20 juta",Toyota,Innova,2022,otomatis,152500,390000000,Individu,Sulawesi Selatan,6,Cepat,4,38125,Dealer,Tidak,tunai dan kredit uang muka 20 juta,innova venturer 20 bensin otomatis 2022
947465670,2026-09-16T22:33:19+07:00,Sigra 1.2 R matic 2022,"Cash dan kredit 
Dp 1 juta 
Angsr 3.685.000

Nego tipis",Daihatsu,Sigra,2022,otomatis,72500,135000000,Individu,Sulawesi Selatan,6,Cepat,4,18125,Dealer,Tidak,tunai dan kredit uang muka 1 juta angsr 3685000 negosiasi tipis,sigra 12 r otomatis 2022
945284775,2026-09-16T22:01:16+07:00,Nissan Serena HWS 2.0 Tahun 2014,"Nissan Serena HWS 2.0
Tahun 2014 - NIK 2013 
2.000 cc
Automatic Transmission 
Mesin Kering Aman
Transmisi Aman
Kaki aman senyap
Headunit Android + Soundsystem
Sliding Door Automatic Berfungsi 
Bukan bekas laka atau banjir
Surat2 dan Dokumen lengkap
Pajak panjang sampai April 2027

Service Mei 2026 :
Oli dan Filter Oli Mesin
Flushing dan Ganti Oli CVT Transmisi 
Link stabilizer 
Ball joint 
Tie rod end
Kompressor AC",Nissan,Serena,2014,manual,177500,125000000,Individu,Sulawesi Selatan,6,Cepat,12,14792,Individu,Tidak,nissan serena hws 20 tahun 2014 nik 2013 2000 kapasitas mesin automatic transmission mesin kering aman transmisi aman suspensi aman hening headunit android soundsystem sliding door automatic berfungsi bukan bekas laka atau banjir surat2 dan dokumen lengkap pajak panjang sampai april 2027 service mei 2026 oli dan filter oli mesin flushing dan ganti oli cvt transmisi link stabilizer ball joint tie rod end kompressor pendingin kabin,nissan serena hws 20 tahun 2014
948203516,2026-09-17T10:19:50+07:00,JUAL CEPAT HONDA BRV 2022 MATIC ! PEMAKAIAN PRIBADI .NEGO TIPIS,"DiJUAL HONDA BRV 2022 MATIC PEMAKAIAN PRIBADI .TANGAN PERTAMA
SURAT SURAT LENGKAP
PAJAK HIDUP
MESIN OK
RUTIN SERVIS DEALER RESMI HONDA ! Nego tipis",Honda,Brv,2022,otomatis,67500,245000000,Individu,Sulawesi Selatan,6,Cepat,4,16875,Individu,Tidak,jual honda brv 2022 otomatis pemakaian pribadi tangan pertama surat surat lengkap pajak hidup mesin ok rutin servis dealer resmi honda negosiasi tipis,jual cepat honda brv 2022 otomatis pemakaian pribadi negosiasi tipis
948203204,2026-09-16T20:22:37+07:00,Mitshubishi Xpander Ultimate 2022 Matic,"Dijual Cepat 
Xpander ultimate 4x2 2022 Facelift matic
Pemakaian pribadi
KM rendah 54rb asli 
Jok sofa empuk 
Kondisi sangat terawat, silahkan datang cek pasti suka asal serius
Jual no drama, nego langsung di tempat , nego smpai jadi
Surat2 lengkap pajak hidup",Mitsubishi,Xpander,2022,otomatis,52500,242000000,Individu,Sulawesi Selatan,6,Cepat,4,13125,Individu,Tidak,jual cepat xpander ultimate 4x2 2022 facelift otomatis pemakaian pribadi kilometer rendah 54rb asli jok sofa empuk kondisi sangat terawat silahkan datang cek pasti suka asal serius jual no drama negosiasi langsung di tempat negosiasi smpai jadi surat2 lengkap pajak hidup,mitshubishi xpander ultimate 2022 otomatis
948201636,2026-09-16T18:45:56+07:00,HONDA - BRIO SATYA 1.2 E CVT Tahun 2020,"HONDA - BRIO SATYA 1.2 E CVT Tahun 2020
UNIT TERBATAS! SIAPA CEPAT DI DAPAT
*Mobil terawat dan siap digunakan
*Dokumen lengkap (STNK & BPKB)
*Bisa cek unit langsung

Spesifikasi Unit
Merek/Tipe :HONDA - BRIO SATYA 1.2 E CVT
Tahun : 2020
Transmisi : Mathic
Bahan Bakar : Bensin
Warna : Silver Metalic
Pajak & STNK: Aktif
No Plat : DD
Program Kredit

DP : Rp 15.200.000
Cicilan : Rp 12.729.000 / 12 Bulan
Pilih angsuran:
12 Bulan : Rp 12.729.000 / 12 Bulan
24 Bulan : Rp 6.879.000 / 24 Bulan
36 Bulan : Rp 5.012.000 / 36 Bulan
48 Bulan : Rp 4.099.000 /48 Bulan

Tersedia program bunga 0%
Proses pengajuan mudan & cepat
Konsultasikan skema pembayaran yang paling sesuai dengan kebutuhan anda

Lokasi Unit
IMFI Cab Makassar
Jl hertasning raya timur NO 16 AB

Hubungi kami sekarang sebelum
unit terjual!
WA/Call",Honda,Brio,2020,otomatis,7500,152000000,Individu,Sulawesi Selatan,6,Cepat,6,1250,Dealer,Tidak,honda brio satya 12 e cvt tahun 2020 unit terbatas siapa cepat di dapat mobil terawat dan siap digunakan dokumen lengkap stnk bpkb bisa cek unit langsung spesifikasi unit merektipe honda brio satya 12 e cvt tahun 2020 transmisi mathic bahan bakar bensin warna silver metalic pajak stnk aktif no plat nomor dd program kredit uang muka rp 15200000 angsuran rp 12729000 12 bulan pilih angsuran 12 bulan rp 12729000 12 bulan 24 bulan rp 6879000 24 bulan 36 bulan rp 5012000 36 bulan 48 bulan rp 4099000 48 bulan tersedia program bunga 0 proses pengajuan mudan cepat konsultasikan skema pembayaran yang paling sesuai dengan kebutuhan anda lokasi unit imfi cab makassar jl hertasning raya timur no 16 ab hubungi kami sekarang sebelum unit terjual wacall,honda brio satya 12 e cvt tahun 2020
940350165,2026-09-16T16:36:55+07:00,Pemakaian tangan 1 dari baru Antik istimewa MercedesBenz A Class 2021,"Mercy A200 Sedan Progresive Line 2021 MBUX a 200 saloon Tangan Pertama, FULL Original, Service Record Mercedes Benz, Pajak Panjang 01-2027

Exterior FULL ORIGINAL 100%
Interior FULL ORiGINAL 100% 
Tahun pembuatan 2021, tahun pemakaian 2021
Tangan Pertama dari baru
LOW Miles 23ribuan
Service record di bengkel resmi Mercedes benz
Pajak panjang sampai bulan 01 tahun 2027
Kondisi Mobil tinggal pakai
Surat surat lengkap, kunci serep ada, buku service, buku manual lengkap semua

Full Option A200 Hatchback Progresif Line  : 
+ 1300cc Turbo ( bertenaga dan sangat irit )
+ MBUX , Touchpad, Ambient light
+ Digital speedometer dan digital monitor touch screen
+ Jok full Kulit, Electric seat, Massage seat
+ Sensor depan belakang, Kamera Mundur 
+ Bisa parkir sendiri
+ Bisa diajak ngobrol smart car technology
+ lampu depan belakang sudah LED
+ Auto Headlamp, auto wiper
+ dan masih banyak sekali fiturnya",Mercedes-Benz,Lainnya,2021,manual,22500,505000000,Individu,Sulawesi Selatan,6,Cepat,5,4500,Individu,Tidak,mercy a200 sedan progresive line 2021 mbux a 200 saloon tangan pertama full original service record mercedes benz pajak panjang 012027 exterior full original 100 interior full original 100 tahun pembuatan 2021 tahun pemakaian 2021 tangan pertama dari baru rendah miles 23ribuan service record di bengkel resmi mercedes benz pajak panjang sampai bulan 01 tahun 2027 kondisi mobil tinggal pakai surat surat lengkap kunci serep ada buku service buku manual lengkap semua full option a200 hatchback progresif line 1300cc turbo bertenaga dan sangat irit mbux touchpad ambient light digital speedometer dan digital monitor touch screen jok full kulit electric seat massage seat sensor depan belakang kamera mundur bisa parkir sendiri bisa diajak ngobrol smart car technology lampu depan belakang sudah led auto headlamp auto wiper dan masih banyak sekali fiturnya,pemakaian tangan 1 dari baru sangat terawat istimewa mercedesbenz a class 2021
948192763,2026-09-19T18:38:32+07:00,Jual Mitsubishi Ekspander Ultimate 2017,"Jual mitsubishi ekspander Ultimate 2017
Matic km rendah
Kunci 2 biji",Mitsubishi,Lainnya,2017,manual,77500,173000000,Individu,Sulawesi Selatan,3,Cepat,9,8611,Individu,Tidak,jual mitsubishi ekspander ultimate 2017 otomatis kilometer rendah kunci 2 biji,jual mitsubishi ekspander ultimate 2017
948191408,2026-09-16T12:28:22+07:00,Alphard 2.5 G AT 2022,"Alphard G 2022
Full ori
KM low 12 rb
Asli lokal DD bukan ex mutasi
Nego setelah cek unit",Toyota,Alphard,2022,otomatis,12500,770000000,Individu,Sulawesi Selatan,6,Cepat,4,3125,Individu,Tidak,alphard g 2022 full orisinil kilometer rendah 12 rb asli lokal dd bukan ex mutasi negosiasi setelah cek unit,alphard 25 g otomatis 2022
948191129,2026-09-16T19:56:51+07:00,Honda BR-V 2022 Bensin,"Merek mobil: Honda
Tahun pembuatan: 2022
Model mobil: BR-V
Varian mobil: 1.5 E Prestige Bensin-AT
Jenis bahan bakar mobil: Bensin
Jarak tempuh mobil: 70000
Warna mobil: Silver
Transmisi mobil: Otomatis
Tipe penjual: Individual
Harga bisa nego",Honda,Lainnya,2022,otomatis,67500,240000000,Individu,Sulawesi Selatan,6,Cepat,4,16875,Individu,Tidak,merek mobil honda tahun pembuatan 2022 model mobil brv varian mobil 15 e prestige bensinat jenis bahan bakar mobil bensin jarak tempuh mobil 70000 warna mobil silver transmisi mobil otomatis tipe penjual individual harga bisa negosiasi,honda brv 2022 bensin
946074518,2026-09-16T12:12:28+07:00,Nissan Serena 2.0 HIGHWAY STAR A/T - 2014,"Bismillah..dijual hanya cash.
Nissan Serena 2.0 Highway Star A/T - Nik 2014
Surat2 lengkap (Bpkb, Faktur, Stnk)
Pajak hidup (10-2016) Plat panjang (10-2030)
Kondisi mobil istimewa terawat
Bukan bekas banjir atau insiden
Km 183rb On going
Plat DD
Harga : 130jt. Nett
Lok. Makassar",Nissan,Serena,2014,otomatis,182500,130000000,Individu,Sulawesi Selatan,7,Cepat,12,15208,Individu,Tidak,bismillahdijual hanya tunai nissan serena 20 highway star otomatis nik 2014 surat2 lengkap bpkb faktur stnk pajak hidup 102016 plat nomor panjang 102030 kondisi mobil istimewa terawat bukan bekas banjir atau insiden kilometer 183rb hidup going plat nomor dd harga 130jt harga pas lokasi makassar,nissan serena 20 highway star otomatis 2014
948190317,2026-09-16T11:55:14+07:00,Odyssey RB 1 tahun 2005 triptonik,Yang berminat silakan hubungi langsung. Pajak aman.,Honda,Odyssey,2005,manual,157500,80000000,Individu,Sulawesi Selatan,7,Cepat,21,7500,Individu,Tidak,yang berminat silakan hubungi langsung pajak aman,odyssey rb 1 tahun 2005 triptonik
948185665,2026-09-16T09:41:41+07:00,Honda City RS Hatchback CVT 2022,"Kondisi istimewa pemakaian 27ribu kilometer. Pajak aktif mobil mulus cat orisinil...

Cash dan Credit (Bisa DP Murah)",Honda,City,2022,otomatis,27500,238000000,Individu,Sulawesi Selatan,7,Cepat,4,6875,Dealer,Tidak,kondisi istimewa pemakaian 27ribu kilometer pajak aktif mobil mulus cat bodi orisinil tunai dan credit bisa uang muka murah,honda city rs hatchback cvt 2022
948185401,2026-09-16T09:31:37+07:00,VOXY 2.0 AT 2023,"Jual cepat kendaraan milik pribadi
Toyota Voxy 2.0 AT 2023
1 tangan dari baru
KM low 14 rb on going
Asli lokal plat DD, bkn ex mutasi
Cat masih full original belum kena dico
Interior rapi, bersih, dan terawat
Service record di Kalla Toyota
Pajak panjang aktif sampai agustus 2027
Lengkap dengan radar TSS
Rooftop Monitor
Camera 360
Powerback door (pintu bagasi otomatis)
Kunci lengkap 2bh
Bisa dibantu kredit‼️",Toyota,Voxy,2023,otomatis,12500,435000000,Individu,Sulawesi Selatan,7,Cepat,3,4167,Individu,Tidak,jual cepat kendaraan milik pribadi toyota voxy 20 otomatis 2023 1 tangan dari baru kilometer rendah 14 rb hidup going asli lokal plat nomor dd bkn ex mutasi cat bodi masih full original belum kena dico interior rapi bersih dan terawat service record di kalla toyota pajak panjang aktif sampai agustus 2027 lengkap dengan radar tss rooftop monitor camera 360 powerback door pintu bagasi otomatis kunci lengkap 2bh bisa dibantu kredit‼️,voxy 20 otomatis 2023
941515474,2026-09-16T04:57:24+07:00,Jual Cepat' Honda Odyssey THN 2004,"kondisi saat ini ,.Transmisi metik TDK Bisa jlan lgi,kata Orang Bengkel SealnTraansmisi ..Serius Cek Langsung..Butuh dana Cepat ""HONDA ODESSEY,Tahun 2004 ,Metik transmisi Slip...Biaya Makan -+5jt ,,Mesin halus AC dingin,kaki -kaki Senyap Aman, SANDROFF Berfungsi elektrik jok Aman,.hnya pajk telat ""lama",Honda,Odyssey,2004,manual,7500,60000000,Individu,Sulawesi Selatan,7,Cepat,22,341,Individu,Tidak,kondisi saat ini transmisi otomatis tidak bisa jlan lgikata orang bengkel sealntraansmisi serius cek langsungbutuh dana cepat honda odesseytahun 2004 otomatis transmisi slipbiaya makan 5jt mesin halus pendingin kabin dinginkaki suspensi hening aman sandroff berfungsi elektrik jok amanhnya pajk telat lama,jual cepat honda odyssey thn 2004
948180010,2026-09-15T21:55:08+07:00,TERIOS R Manual 2026,"Terios R manual 2026
Harga sdh Pass/Nett
Plat asli DD Makassar 
Surat2 lengkap
Pemakaian 4 bulanan",Daihatsu,Terios,2026,manual,2500,266000000,Individu,Sulawesi Selatan,7,Cepat,0,2500,Individu,Tidak,terios r manual 2026 harga sudah passnett plat nomor asli dd makassar surat2 lengkap pemakaian 4 bulanan,terios r manual 2026
948178533,2026-09-15T20:14:48+07:00,HONDA BR-V 1.5 E MANUAL - 2016,"Bismillah.. DIJUAL HANYA CASH‼️
HONDA BR-V 1.5 E M/T - NIK 2016
SURAT2 LENGKAP, (BPKB, FAKTUR, STNK)
PAJAK HIDUP, (12-2026)
KONDISI MOBIL PRIMA TERAWAT
BUKAN BEKAS BANJIR ATAU INSIDEN
KM 154RB ON GOING
PLAT DD
LOK. MAROS
HARGA : 148JT, (NEGO DEPAN UNIT)",Honda,Lainnya,2016,manual,152500,148000000,Individu,Sulawesi Selatan,7,Cepat,10,15250,Individu,Tidak,bismillah jual hanya cash‼️ honda brv 15 e manual nik 2016 surat2 lengkap bpkb faktur stnk pajak hidup 122026 kondisi mobil prima terawat bukan bekas banjir atau insiden kilometer 154rb hidup going plat nomor dd lokasi maros harga 148jt negosiasi depan unit,honda brv 15 e manual 2016
948177894,2026-09-15T19:32:10+07:00,Toyota agya trd 1.2 matic thn 2017,Toyota agya trd 1.2 matic thn 2017 akhir kondisi istimewah siap pakai kilometer 77 rb an servis record Toyota asli pemakaian makassar kunci 2 pajak panjang surat2 lengkap hrg nego,Toyota,Agya,2017,otomatis,72500,119000000,Individu,Sulawesi Selatan,7,Cepat,9,8056,Individu,Tidak,toyota agya trd 12 otomatis thn 2017 akhir kondisi istimewah siap pakai kilometer 77 rb an servis record toyota asli pemakaian makassar kunci 2 pajak panjang surat2 lengkap hrg negosiasi,toyota agya trd 12 otomatis thn 2017
